ID,time,ra,dec,x,y,a,b,cflux,cpeak
ZTF21absbwyz,58435.094502300024,284.6753707,44.0966523,24.082736316157405,23.86584435896206,0.8360269665718079,0.6490057706832886,167.982421875,28.636802673339844
ZTF21absbwyz,58791.09848379996,284.6753248,44.0966897,23.903171548563986,23.689277750746548,0.8563567399978638,0.6716461181640625,267.1907043457031,47.39897918701172
ZTF21absbwyz,58912.48892359994,284.6753127,44.0966892,24.43676968265019,23.76073721520912,0.9344098567962646,0.8919665217399597,372.93878173828125,48.88584518432617
ZTF21absbwyz,59190.12513889978,284.6753743,44.0966449,24.39752951439151,24.425921864104975,1.0572255849838257,0.9676634073257446,830.4255981445312,91.88792419433594
ZTF21absbwyz,59250.54422450019,284.6753431,44.0966205,23.48688987634933,23.522401008834223,0.9874891042709351,0.7305030822753906,223.16583251953125,29.47239875793457
ZTF21absbwyz,59252.54515049979,284.675321,44.0966987,23.529904695884955,23.970629717229954,0.936002790927887,0.7469868659973145,423.4859619140625,65.53238677978516
ZTF21absbwyz,59269.52040510019,284.6753573,44.0967351,23.543383470943823,24.207102370720754,0.9089154005050659,0.8633866906166077,462.0939025878906,66.80006408691406
ZTF21absbwyz,59280.52469909983,284.675323,44.0967223,23.687691789135712,24.51903266203764,0.8754604458808899,0.7650421261787415,292.27447509765625,46.74119186401367
ZTF21absbwyz,59291.385833300184,284.6753229,44.096703,24.399536057841743,23.883377984375024,0.9494677186012268,0.7289505004882812,321.5434265136719,47.48249053955078
ZTF21absbwyz,59295.491666700225,284.6753037,44.0966875,24.19906994525128,24.308537758223732,1.0323964357376099,0.8362208604812622,392.0666809082031,53.70474624633789
ZTF21absbwyz,59297.4337847,284.6752857,44.0966478,24.01919796927764,23.732827419210132,0.7265487313270569,0.6814597249031067,165.994140625,30.15084457397461
ZTF21absbwyz,59298.40293980017,284.6753587,44.0966324,23.845744588130792,24.562126641896654,0.8838699460029602,0.668529212474823,359.3359680175781,61.9699821472168
ZTF21absbwyz,59307.47218749998,284.6753319,44.0966834,24.400245396584484,23.580894590835804,0.8966980576515198,0.8135861754417419,464.9549560546875,65.7778091430664
ZTF21absbwyz,59309.48716440005,284.6752636,44.0966965,24.068641100677617,24.351296773300483,1.019106149673462,0.8241530060768127,314.9859619140625,40.931331634521484
ZTF21absbwyz,59311.48807869991,284.6753111,44.0966923,23.933251635919113,23.878393730506133,1.0579555034637451,0.8778098821640015,505.83148193359375,70.84000396728516
ZTF21absbwyz,59313.45013889996,284.6753326,44.0967102,24.311887997058435,23.98245038576882,0.9040566086769104,0.8355880975723267,318.12677001953125,48.56403732299805
ZTF21absbwyz,59317.45166670019,284.6753559,44.0966937,23.9063831644508,23.653936338839717,1.0673340559005737,0.8992183804512024,393.6102600097656,48.7691764831543
ZTF21absbwyz,59323.48646989977,284.6753138,44.09669,24.241632785144176,24.033616705724597,0.9391111135482788,0.849564790725708,405.2427062988281,62.08152770996094
ZTF21absbwyz,59328.30701390002,284.6752819,44.0966926,23.542403811568274,24.044178548076626,0.7673238515853882,0.49817973375320435,239.85433959960938,52.27095413208008
ZTF21absbwyz,59337.45313660009,284.6753441,44.0966728,23.746194933507184,23.750089279883525,0.9139314293861389,0.8104836344718933,330.3896179199219,48.77056884765625
ZTF21absbwyz,59339.4467823999,284.6753345,44.0966929,23.543701761874097,24.177468112588308,0.9020085334777832,0.8625116944313049,434.6978454589844,64.42205047607422
ZTF21absbwyz,59341.45200229995,284.6753826,44.0967095,24.14401028770227,24.271496038846916,1.1356415748596191,0.931053876876831,361.48565673828125,39.351131439208984
ZTF21absbwyz,59344.43067129981,284.6753199,44.0966978,24.484957223746942,24.269596015888897,0.8963860869407654,0.8694658875465393,396.145263671875,56.205055236816406
ZTF21absbwyz,59346.42885420006,284.6753383,44.0967002,23.52368477260996,23.785786244174844,0.911449670791626,0.8536658883094788,367.982421875,51.65261459350586
ZTF21absbwyz,59349.45341440011,284.6753821,44.0966687,24.030945480886036,23.74087563395009,1.076023817062378,1.0172985792160034,514.0498657226562,57.65033721923828
ZTF21absbwyz,59353.449826399796,284.67533,44.0967019,23.521784244727943,24.14258056935224,1.103286623954773,0.9071806073188782,392.10498046875,44.787261962890625
