ID,time,ra,dec,x,y,a,b,cflux,cpeak
ZTF21absbwyz,58471.5259953998,147.3905788,20.5815913,23.510855066592807,23.965888755553035,0.7912705540657043,0.49831148982048035,139.93316650390625,26.216999053955078
ZTF21absbwyz,58881.32869210001,147.3907298,20.5818404,24.09577202201979,24.342967739393092,0.8829320669174194,0.6739871501922607,273.7572021484375,45.5444450378418
ZTF21absbwyz,59476.51799769979,147.3907646,20.5818287,24.481219149182937,24.491086175818698,0.8651146292686462,0.8537555932998657,500.99188232421875,65.46414184570312
ZTF21absbwyz,59480.51909720013,147.3907146,20.5817441,24.15641748718434,23.812430967978937,0.7376568913459778,0.561188817024231,274.14398193359375,61.553504943847656
ZTF21absbwyz,59488.51480320003,147.3908459,20.5817857,23.549227409096098,23.777388884189108,0.9050237536430359,0.7161983847618103,370.8456726074219,55.39448547363281
ZTF21absbwyz,59488.51978009986,147.3906654,20.5818173,24.088488048814625,23.522387224465923,0.7656463980674744,0.6919276714324951,283.03076171875,49.19679641723633
ZTF21absbwyz,59522.4854282001,147.3907026,20.5817546,24.144858170396226,23.70197204134884,1.0186175107955933,0.9170669317245483,538.7245483398438,65.69682312011719
ZTF21absbwyz,59528.49781250022,147.3907138,20.5818014,23.853097303536988,24.416160380261104,0.9447548389434814,0.8798876404762268,426.4053955078125,59.60219955444336
ZTF21absbwyz,59530.46508099977,147.3907632,20.5819472,23.411753547924274,24.250766050476738,1.1096417903900146,0.9297877550125122,312.35382080078125,32.618839263916016
ZTF21absbwyz,59532.445081000216,147.3907425,20.5818499,24.382101346827454,24.254078659608354,1.0127301216125488,0.8869028687477112,458.53607177734375,57.961456298828125
ZTF21absbwyz,59622.36322919978,147.3906321,20.5817749,23.615396560997286,23.72318488506084,0.9520488381385803,0.8524786233901978,440.0242614746094,54.276676177978516
ZTF21absbwyz,59638.328530100174,147.390694,20.5818185,23.911400153638137,23.711630233492606,1.1879631280899048,0.9393365979194641,450.8667297363281,44.46054458618164
ZTF21absbwyz,59640.26988429995,147.3907047,20.5818321,24.38040404639386,24.580908312310232,0.9450750946998596,0.8122109174728394,416.4700927734375,54.07632064819336
ZTF21absbwyz,59710.22103009978,147.3906395,20.581756,23.597270649640276,24.247866281235257,0.7140711545944214,0.4582482576370239,223.10696411132812,55.11060333251953
ZTF21absbwyz,59719.22600689996,147.3906752,20.5818628,24.240536371495168,24.559528147581954,0.9702414274215698,0.7694588303565979,310.79998779296875,41.88995361328125
ZTF21abrgbex,58387.45784719987,97.805271,29.6960448,23.73190104991325,24.243799476304066,0.7379589676856995,0.5486730933189392,357.0531921386719,74.91358184814453
ZTF21abrgbex,59249.318935200106,97.8052555,29.695949,36.048222263752386,3.9886068187194375,0.5953971743583679,0.5728988647460938,165.1324462890625,51.989295959472656
ZTF21abrgbex,59253.28474539984,97.8051398,29.6960763,23.662243670641676,23.843177019889094,1.0265157222747803,0.6533328890800476,260.79986572265625,40.43896484375
ZTF21abrgbex,59264.17083329987,97.8051706,29.6960963,23.534844037124984,24.439225394569515,1.032475471496582,0.4973827302455902,237.27684020996094,38.8624267578125
ZTF21abrgbex,59264.18607639987,97.8053148,29.6961329,23.700883227254046,23.772095974346527,1.0668056011199951,0.7413210272789001,616.4929809570312,93.54975891113281
ZTF21abrgbex,59264.201261600014,97.8052201,29.696094,23.92396272456308,24.412684117651448,0.976374626159668,0.9398670792579651,670.61376953125,87.04911041259766
ZTF21abrgbex,59266.24250000017,97.8051359,29.6959587,23.497360990512718,23.56146769000441,1.0111130475997925,0.7493894100189209,456.96844482421875,54.66362380981445
ZTF21abrgbex,59273.25920139998,97.8053159,29.6961916,12.174061790510995,1.1492699056456812,0.7344068884849548,0.5661895871162415,310.1136169433594,69.10952758789062
ZTF21abrgbex,59275.26127310004,97.8052925,29.6960981,23.77944785591034,23.588977967672214,0.7381371855735779,0.4486061930656433,139.69285583496094,33.27016830444336
ZTF21abrgbex,59276.16581019992,97.8052466,29.6959327,23.78832417798304,24.284378900586127,1.157573938369751,0.7937237024307251,370.8746643066406,45.27594757080078
ZTF21abrgbex,59280.161284700036,97.8052663,29.6961091,23.28498170206307,23.987859436155386,1.0646129846572876,0.9258467555046082,734.2723388671875,97.55011749267578
ZTF21abrgbex,59280.16517359996,97.8052223,29.6960786,24.000229391227496,24.099653698109044,1.08856201171875,1.0343915224075317,1067.3162841796875,127.74573516845703
ZTF21abrgbex,59281.20225689979,97.8051905,29.6960212,23.712971891307724,23.743712670024816,0.9365636110305786,0.8380390405654907,293.3118896484375,38.027645111083984
ZTF21abrgbex,59292.19734949991,97.8052769,29.696123,23.437253731096266,24.369094185963874,1.080143690109253,0.8642817735671997,664.7442016601562,95.91659545898438
ZTF21abrgbex,59308.17646990018,97.8051892,29.696097,24.38130283041782,23.79860599081717,0.9523455500602722,0.8666835427284241,468.656005859375,64.5189437866211
ZTF21abrgbex,59312.1739236,97.8052506,29.6959582,24.16527287072435,23.506190754615794,1.0750041007995605,0.7076103091239929,250.44070434570312,31.491878509521484
ZTF21abrgbex,59314.15790509991,97.805224,29.6961428,24.02817996174763,24.715175024257864,1.1457233428955078,0.8210895657539368,849.81201171875,109.8645248413086
ZTF21abrgbex,59319.1623958,97.805222,29.6960793,24.49502051364268,24.443285609961286,1.2928673028945923,1.0777066946029663,1133.0670166015625,110.79153442382812
ZTF21abrgbex,59321.221446800046,97.8052481,29.6961462,23.949678667344067,24.699681020521894,0.7578980922698975,0.6611920595169067,321.7850341796875,62.2451286315918
ZTF21abrgbex,59324.1927894,97.805245,29.6961173,23.833592604569844,23.81152243695807,0.7310799956321716,0.5655689835548401,218.7943878173828,48.36445617675781
ZTF21abrgbex,59329.2005671002,97.8051246,29.6960654,23.979030860583123,23.528431291538308,0.7631659507751465,0.4991852939128876,225.10293579101562,48.61787796020508
ZTF21abrgbex,59428.48851849977,97.8051638,29.6961028,24.303210389985693,23.594855612877048,1.0025385618209839,0.8532571196556091,545.1234130859375,63.808570861816406
ZTF21abrgbex,59428.490868099965,97.8050858,29.6960919,24.498501697428598,23.67061705911586,0.966477632522583,0.9499650597572327,587.4364013671875,63.078887939453125
ZTF21abrgbex,59428.49322920013,97.8051578,29.6961168,24.0541679597456,24.014111567094535,0.7961225509643555,0.7383698225021362,437.6947937011719,73.0041732788086
ZTF21abrgbex,59428.49557870021,97.8052211,29.6960371,24.14620336844595,23.550256286235904,0.9434636831283569,0.7377819418907166,437.65545654296875,61.61128234863281
ZTF21abrgbex,59434.49187499983,97.8051328,29.6961127,24.064437991517735,23.519248970746112,1.0081307888031006,0.6574955582618713,328.4945068359375,46.282291412353516
ZTF21abrgbex,59434.49422449991,97.8050568,29.6961641,24.055818773772927,23.62826795516604,0.994530200958252,0.7877679467201233,488.24359130859375,64.47848510742188
ZTF21abrgbex,59434.49469910003,97.8053033,29.6961515,24.470956902001685,23.94588058592425,0.7726119160652161,0.49807775020599365,209.86412048339844,44.19990539550781
ZTF21abrgbex,59434.496099499986,97.8051651,29.6960834,24.41959479540296,24.467019779282438,0.9076629281044006,0.8723869323730469,426.03961181640625,53.044647216796875
ZTF21abrgbex,59434.49704860011,97.8052104,29.6961646,24.323735141950397,23.932876559863637,0.8894608616828918,0.6755196452140808,342.638671875,55.83576583862305
ZTF21abrgbex,59434.49846060015,97.8050908,29.6960933,23.89042224465307,24.129946007903705,0.9034982323646545,0.7481855154037476,410.93695068359375,57.29560852050781
ZTF21abrgbex,59434.498923600186,97.8052066,29.6960918,23.624961722288326,24.470844783527177,0.9373138546943665,0.7924145460128784,428.0828552246094,55.08544921875
ZTF21abrgbex,59434.50081019988,97.805202,29.6960534,23.52932063281676,23.943016636645606,0.7688209414482117,0.4991258382797241,329.019775390625,69.64674377441406
ZTF21abrgbex,59434.50128469989,97.8052202,29.6961316,24.04026483268551,24.458718839488053,0.7820571064949036,0.702428936958313,439.1004333496094,75.43698120117188
ZTF21abrgbex,59434.50315969996,97.8051741,29.6960605,23.82313664515989,24.566271797848877,0.9950258731842041,0.7207546830177307,419.0753479003906,58.70293045043945
ZTF21abrgbex,59436.49479170004,97.8052658,29.6960439,23.97572746822892,23.90502670971115,1.1071152687072754,0.9078404307365417,506.80322265625,68.70478057861328
ZTF21abrgbex,59436.4991088002,97.8052226,29.6959765,23.75473601656376,23.725832272381197,0.928851306438446,0.8444440960884094,496.4244079589844,73.0990219116211
ZTF21abrgbex,59439.48391199997,97.8051435,29.696147,24.566772545557836,24.45995976317397,1.1145846843719482,0.9308038353919983,406.3816833496094,45.25151062011719
ZTF21abrgbex,59439.488865700085,97.8051437,29.6960736,23.574045022363592,23.8684509526645,1.3271394968032837,0.9487839937210083,527.06689453125,45.71783447265625
